time,sv,SVclockBias,SVclockDrift,SVclockDriftRate,IODE,Crs,DeltaN,M0,Cuc,Eccentricity,Cus,sqrtA,Toe,Cic,Omega0,Cis,Io,Crc,omega,OmegaDot,IDOT,CodesL2,GPSWeek,L2Pflag,SVacc,health,TGD,IODC,TransTime,FitIntvl
2023-04-10 12:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G18,-0.000218025408685,-1.67119651451e-11,0.0,118.0,-91.375,3.95052169794e-09,-2.22547571732,-4.80376183987e-06,0.00306251575239,6.23799860477e-06,5153.68550873,133184.0,-2.79396772385e-08,-3.13552829493,-9.31322574615e-09,0.973925102381,267.09375,-3.14096095825,-7.88425698238e-09,-1.02861427448e-10,1.0,2257.0,0.0,2.0,0.0,-8.38190317154e-09,118.0,126018.0,4.0
2023-04-10 12:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 12:59:44,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G08,-0.000117085408419,-1.70530256582e-12,0.0,45.0,42.28125,4.80805741775e-09,0.35232368525,2.26870179176e-06,0.00845596275758,1.37835741043e-06,5153.67946625,136784.0,1.63912773132e-07,2.05563177242,7.82310962677e-08,0.959092346297,346.5,0.251796457705,-8.54499879064e-09,-1.10361739867e-10,1.0,2257.0,0.0,2.0,0.0,5.12227416039e-09,45.0,135396.0,4.0
2023-04-10 13:59:44,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 13:59:44,G31,-0.000213653314859,-9.09494701773e-13,0.0,33.0,-0.46875,4.74912639161e-09,3.07628391192,-1.02445483208e-07,0.0106122447178,9.42684710026e-06,5154.19454956,136784.0,-1.58324837685e-07,0.00981170378256,-1.15483999252e-07,0.954937144005,195.1875,0.523322463533,-7.79068165602e-09,-4.26089176896e-10,1.0,2257.0,0.0,2.0,0.0,-1.35041773319e-08,33.0,129618.0,4.0
2023-04-10 13:59:44,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G02,-0.000607350841165,3.63797880709e-12,0.0,89.0,-93.71875,4.03088218814e-09,-3.04408684342,-4.79258596897e-06,0.0174563633045,4.73484396935e-06,5159.53950119,136800.0,1.71363353729e-07,3.04809676039,7.82310962677e-08,0.967586034036,289.4375,-1.29598154068,-7.63317509524e-09,-2.32866842696e-10,1.0,2257.0,0.0,2.0,0.0,-1.76951289177e-08,89.0,129618.0,4.0
2023-04-10 14:00:00,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G04,1.35083682835e-05,9.09494701773e-12,0.0,17.0,-9.125,4.82377235805e-09,-0.123705539209,-3.66941094398e-07,0.00235828617588,6.05173408985e-06,5153.67765427,136800.0,3.16649675369e-08,-1.02527839702,2.98023223877e-08,0.962349078433,263.03125,-2.9880335397,-8.09569436102e-09,2.74297139863e-10,1.0,2257.0,0.0,2.0,0.0,-4.65661287308e-09,273.0,129618.0,4.0
2023-04-10 14:00:00,G05,-0.000122870318592,-1.47792889038e-12,0.0,31.0,-51.8125,4.17588822822e-09,0.758379636184,-2.60770320892e-06,0.00582149787806,9.65222716331e-06,5153.64754677,136800.0,-9.12696123123e-08,-2.15267875736,-1.67638063431e-08,0.965203838717,199.25,1.13123465546,-7.84961268216e-09,3.89301930274e-10,1.0,2257.0,0.0,2.0,0.0,-1.11758708954e-08,31.0,129618.0,4.0
2023-04-10 14:00:00,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G07,0.000204438343644,-8.4128259914e-12,0.0,71.0,-0.6875,4.82412951579e-09,-2.45614549625,-3.29688191414e-07,0.017058368423,9.12509858608e-06,5153.75556946,136800.0,3.35276126862e-07,-0.00996213857449,-1.13621354103e-07,0.950835850244,194.28125,-2.20754421987,-7.79711049523e-09,-2.62510934634e-10,1.0,2257.0,0.0,2.0,0.0,-1.11758708954e-08,71.0,136188.0,4.0
2023-04-10 14:00:00,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G10,-3.22447158396e-05,-1.5916157281e-12,0.0,50.0,-44.25,3.84373153542e-09,2.33245412979,-2.27056443691e-06,0.00847704580519,9.6969306469e-06,5153.68950462,136800.0,-8.94069671631e-08,-2.10938152144,-1.6950070858e-07,0.977891731607,201.28125,-2.42816705925,-7.57924427738e-09,4.78591363823e-10,1.0,2257.0,0.0,2.0,0.0,2.32830643654e-09,50.0,134052.0,4.0
2023-04-10 14:00:00,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G16,-0.00050981156528,2.6147972676e-12,0.0,35.0,108.65625,4.43911347832e-09,1.21880109591,5.94556331635e-06,0.0133794202702,8.49552452564e-06,5153.58502197,136800.0,-1.52736902237e-07,1.12268539146,1.56462192535e-07,0.96553603084,222.5,0.783565895076,-8.11319509e-09,-1.52149194768e-10,1.0,2257.0,0.0,2.0,0.0,-1.02445483208e-08,35.0,129618.0,4.0
2023-04-10 14:00:00,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G18,-0.000218085944653,-1.67119651451e-11,0.0,119.0,-93.84375,3.94909306701e-09,-1.69821556547,-4.95836138725e-06,0.00306268048007,6.053596735e-06,5153.68457413,136800.0,-7.82310962677e-08,-3.13555661995,-3.35276126862e-08,0.973924708856,270.28125,-3.14080259883,-7.86925635754e-09,-1.34291308058e-10,1.0,2257.0,0.0,2.0,0.0,-8.38190317154e-09,119.0,129618.0,4.0
2023-04-10 14:00:00,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G20,0.000439835712314,-2.16004991671e-12,0.0,68.0,-69.8125,4.49697303126e-09,-1.0210626738,-3.60608100891e-06,0.00426525063813,9.55164432526e-06,5153.79629326,136800.0,1.17346644402e-07,-2.27427210765,-7.82310962677e-08,0.947776079547,188.5625,-2.88422042845,-7.97997525514e-09,3.92516349881e-10,1.0,2257.0,0.0,2.0,0.0,-8.38190317154e-09,68.0,129618.0,4.0
2023-04-10 14:00:00,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G23,1.59265473485e-05,2.50111042988e-12,0.0,169.0,-41.125,3.89409077594e-09,-2.75329452833,-2.02096998692e-06,0.00306831183843,9.63918864727e-06,5153.65653419,136800.0,9.31322574615e-09,-2.13634867536,-1.11758708954e-08,0.973035403882,201.875,-3.08446740836,-7.63353225297e-09,4.94306304127e-10,1.0,2257.0,0.0,2.0,0.0,-8.38190317154e-09,425.0,130938.0,4.0
2023-04-10 14:00:00,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G25,0.000434542540461,2.84217094304e-12,0.0,13.0,103.875,4.52411701906e-09,2.90635462038,5.24707138538e-06,0.011160023394,8.89226794243e-06,5153.75614166,136800.0,2.04890966415e-08,1.02258511071,-1.58324837685e-07,0.953560824824,198.875,1.04513645225,-7.8228258521e-09,-9.71469037013e-11,1.0,2257.0,0.0,2.0,0.0,5.58793544769e-09,13.0,129618.0,4.0
2023-04-10 14:00:00,G26,0.000241811852902,-2.27373675443e-13,0.0,74.0,97.84375,5.04699594192e-09,2.16830013454,5.07012009621e-06,0.00788916531019,9.01147723198e-06,5153.67630768,136800.0,-1.95577740669e-07,0.96776452906,1.67638063431e-08,0.93438656822,194.375,0.462073522874,-8.18034074403e-09,-9.50039572962e-11,1.0,2257.0,0.0,2.0,0.0,6.98491930962e-09,74.0,129618.0,4.0
2023-04-10 14:00:00,G27,6.19874335825e-05,-8.18545231596e-12,0.0,35.0,40.71875,4.6080490866e-09,0.374286082312,2.34134495258e-06,0.0115599749843,1.66147947311e-06,5153.66414261,136800.0,-9.31322574615e-09,2.07858911177,2.04890966415e-07,0.967974159369,347.65625,0.72272142786,-8.48571060676e-09,-1.55006456641e-10,1.0,2257.0,0.0,2.0,0.0,1.86264514923e-09,35.0,130278.0,4.0
2023-04-10 14:00:00,G28,6.24661333859e-05,6.8212102633e-12,0.0,178.0,-2.75,4.69840999335e-09,2.24442196352,-2.08616256714e-07,0.000844442867674,9.13068652153e-06,5153.65590668,136800.0,-3.91155481339e-08,-0.0478307137126,-4.65661287308e-08,0.961982509199,206.0,1.70904501844,-7.91961559806e-09,-4.15017287136e-10,1.0,2257.0,0.0,2.0,0.0,-1.39698386192e-09,946.0,129618.0,4.0
2023-04-10 14:00:00,G29,-0.000594903249294,-1.70530256582e-12,0.0,15.0,33.4375,4.29089301863e-09,0.473671236045,1.50874257088e-06,0.00237887061667,2.38977372646e-06,5153.55425835,136800.0,1.86264514923e-09,2.15794908358,-1.86264514923e-09,0.976905220115,340.9375,2.38345126971,-8.21284209784e-09,-1.42505935944e-10,1.0,2257.0,0.0,2.0,0.0,-1.02445483208e-08,15.0,129618.0,4.0
2023-04-10 14:00:00,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 14:00:00,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G02,-0.000607325229794,3.63797880709e-12,0.0,0.0,-95.0625,4.1662449694e-09,-1.99979347085,-4.80189919472e-06,0.0174562232569,4.58024442196e-06,5159.5401001,143984.0,1.28522515297e-07,3.04804224036,4.54485416412e-07,0.967582973612,292.71875,-1.2960012301,-7.90997233924e-09,-3.53586156854e-10,1.0,2257.0,0.0,2.0,0.0,-1.76951289177e-08,0.0,140382.0,4.0
2023-04-10 15:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G15,2.94069759548e-05,3.41060513165e-12,0.0,4.0,-8.125,5.47415659202e-09,0.44778945616,-3.632158041e-07,0.0147928537335,6.48200511932e-06,5153.6951828,143984.0,-2.03028321266e-07,-1.19884934224,4.28408384323e-08,0.931804048213,241.90625,1.18857255924,-8.64321716755e-09,2.92155026572e-10,1.0,2257.0,0.0,2.0,0.0,-1.07102096081e-08,4.0,139956.0,4.0
2023-04-10 15:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 15:59:44,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
